key,0,1,2,3,4,5
1185,0,0,0,"A name change for your retainer is required to log in with this character. Please return to your Home World to change your retainer's name.","",""
1186,0,0,0,"Proceed","",""
1187,0,0,0,"Time Elapsed:","",""
1188,0,0,0,"Select Data Center","",""
1189,0,0,0,"Select World","",""
1190,0,0,0,"Proceed","",""
1191,0,0,0,"<hex:022903EA0203><hex:0212025903><hex:022903EA0303> will now be returned to Home World <hex:022903EA0503> in the <hex:022903EA0403> data center.<hex:02100103>Estimated Travel Time: <hex:0208F0E6E3E8023DFF13>Less than 1 minute<hex:FFCD><hex:0208C9E3E80279FF14>Less than 2 minutes<hex:FFAE><hex:0208AAE3E802B5FF14>Less than 3 minutes<hex:FF8F><hex:02088BE3E802F2012CFF14>Less than 5 minutes<hex:FF6E><hex:02086AE3E802F20258FF15>Less than 10 minutes<hex:FF4C><hex:020848E3E802F204B0FF15>Less than 20 minutes<hex:FF2A>Unknown. Servers are currently congested.<hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:02100103><hex:02100103><hex:024804F2023703><hex:024904F2023803>Please note the following:<hex:02100103>・This process may take several minutes to complete.<hex:02100103>・You will be unable to cancel this process while it is underway.<hex:02100103>・You will be unable to log in with a different character until this process has been completed.<hex:0249020103><hex:0248020103>","",""
1192,0,0,0,"While visiting other data centers, the display of character information will be simplified.","",""
1193,0,0,0,"<hex:024804F2023703><hex:024904F2023803>※You can visit Worlds within other data centers in the same region as your Home World via an aetheryte in either Limsa Lominsa, Gridania, or Ul'dah.<hex:0249020103><hex:0248020103>","",""
1194,0,0,0,"","",""
1195,0,0,0,"","",""
1196,0,0,0,"","",""
1197,0,0,0,"","",""
1198,0,0,0,"","",""
1199,0,0,0,"","",""
1200,0,0,0,"Unable to submit <hex:02082EE1E80301FF15>Return to Home World<hex:FF12>Data Center Visit<hex:03> request at this time. <hex:020815E1E80201FF0D><hex:02100103>[<hex:022003E80203>]<hex:FF01><hex:03>","",""
1201,0,0,0,"Unable to visit another data center. There are currently no other data centers within your selected region.","",""
1202,0,0,0,"Unable to <hex:020836E1E80201FF15>return to Home World<hex:FF1A>visit another data center<hex:03> at this time. Please wait before attempting again.","",""
1203,0,0,0,"To visit other data centers with this character, you must first select a different name using the Change Name subcommand.","",""
1204,0,0,0,"To visit other data centers with this character, you must first select a different retainer name using the Change Retainer Name subcommand.","",""
1205,0,0,0,"Character is currently imprisoned in the Mordion Gaol. <hex:02082EE1E80201FF15>Return to Home World<hex:FF12>Data Center Visit<hex:03> request denied.","",""
1206,0,0,0,"Character has not completed the game's opening event. Unable to submit Data Center Visit request.","",""
1207,0,0,0,"Your character must be on their Home World to submit a Data Center Visit request.","",""
1208,0,0,0,"Unable to <hex:020836E1E80301FF15>return to Home World<hex:FF1A>visit another data center<hex:03>. Please wait before submitting another request via the subcommand menu. <hex:020815E1E80201FF0D><hex:02100103>[<hex:022003E80203>]<hex:FF01><hex:03>","",""
1209,0,0,0,"<hex:02082EE1E80301FF15>Return to Home World<hex:FF12>Data Center Visit<hex:03> system is temporarily unavailable. <hex:020815E1E80201FF0D><hex:02100103>[<hex:022003E80203>]<hex:FF01><hex:03>","",""
1210,0,0,0,"Unable to <hex:020839E1E80301FF15>return to Home World<hex:FF1D>visit to another data center<hex:03>. <hex:020815E1E80201FF0D><hex:02100103>[<hex:022003E80203>]<hex:FF01><hex:03>","",""
1211,0,0,0,"Character was logged out or disconnected mid-duty. Unable to process <hex:02082EE1E80201FF15>Return to Home World<hex:FF12>Data Center Visit<hex:03> request.<hex:02100103>You must log in before a new request can be processed.","",""
1212,0,0,0,"Unable to proceed with Data Center Visit. You cannot have any more characters on <hex:022903EA0203>.","",""
1213,0,0,0,"You cannot submit a Data Center Visit request while outside of your Home Data Center.","",""
1214,0,0,0,"The World you have selected for your Return to Home World request is not this character's Home World.","",""
1215,0,0,0,"<hex:022903EA0203> belongs to your current data center. Please use the World Visit system to travel there.","",""
1216,0,0,0,"Unable to visit <hex:022903EA0203>. This World belongs to a data center outside of your region.","",""
1217,0,0,0,"You are currently on <hex:022903EA0203>. Canceling Data Center Visit request.","",""
1218,0,0,0,"Unable to select <hex:022903EA0203> as a destination for <hex:02082EE1E80301FF15>Return to Home World<hex:FF12>Data Center Visit<hex:03> requests at this time.","",""
1219,0,0,0,"A data error occurred and your <hex:02082EE1E80201FF15>Return to Home World<hex:FF12>Data Center Visit<hex:03> request could not be processed. Please contact the Support Desk. <hex:020815E1E80301FF0D><hex:02100103>[<hex:022003E80303>]<hex:FF01><hex:03>","",""
1220,0,0,0,"An error occurred while contacting the server. <hex:020815E1E80201FF0D><hex:02100103>[<hex:022003E80203>]<hex:FF01><hex:03>","",""
1221,0,0,0,"Unable to <hex:020836E1E80201FF15>return to Home World<hex:FF1A>visit another data center<hex:03> while in a party.","",""
1222,0,0,0,"More Subcommands","",""
1223,0,0,0,"Retrieve Character Data","",""
1224,0,0,0,"If the display of character information has been simplified to better facilitate login, using this command will retrieve data necessary for name changes and editing your character after using Fantasia.","",""
1225,0,0,0,"Data for the selected character will be retrieved from the server and the display of character information will be restored.<hex:02100103>Proceed?","",""
1226,0,0,0,"Retrieving character data...","",""
1227,0,0,0,"Please retrieve character data before changing your character's name.","",""
1228,0,0,0,"Please retrieve character data before changing your retainer's name.","",""
1229,0,0,0,"A name change is required to log in with this character. Please retrieve character data before changing your character's name.","",""
1230,0,0,0,"To log in with this character, you must first change your retainer's name. Please retrieve character data before changing your retainer's name.","",""
1231,0,0,0,"You will now return to your Home World.<hex:02100103>Logging in will place your character at the aetheryte of your starting nation.","",""
1232,0,0,0,"To visit other Worlds with this character, you must first return to your Home World and change your character's name.","",""
1233,0,0,0,"To visit other Worlds with this character, you must first return to your Home World and change your retainer's name.","",""
1234,0,0,0,"Your request for data center travel could not be processed, as you have never connected to Worlds in the selected region.<hex:02100103>From the Data Center Selection screen, please select any World in your desired region and proceed to the Character Selection screen. After doing so, you will be able to use the Data Center Travel system in that region.","",""
1235,0,0,0,"You have already reached the maximum number of characters allowed for this service account in the selected region.<hex:02100103>At least one unused character slot is required in your destination region when using the Data Center Travel system.","",""
1236,0,0,0,"The selected character has yet to log out from a previous play session. Please wait and try accessing the subcommand menu again.","",""
1237,0,0,0,"The character you last logged out with in this play environment could not be found on the current data center.<hex:02100103>Please connect to another data center from the Data Center Selection screen.","",""
1238,0,0,0,"<hex:024804F201FA03><hex:024904F201FB03>This World is experiencing congestion. Visiting characters cannot log in at this time, and you will be unable to return to your duty in progress.<hex:0249020103><hex:0248020103><hex:02100103>By abandoning the duty, you may return to your Home World.<hex:02100103>Abandon duty?","",""
1239,0,0,0,"Preparing to abandon duty.<hex:02100103>Please wait for the request to be processed.","",""
1240,0,0,0,"Abandoning duty.<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>It can take up to 5 minutes for the request to be processed.<hex:0249020103><hex:0248020103><hex:02100103>Please wait before traveling to another World.","",""
1241,0,0,0,"The duty has not yet been abandoned.<hex:02100103>Please wait a moment and try again.","",""
1242,0,0,0,"I understand.","",""
1243,0,0,0,"Your account data must be updated before traveling to Worlds in <hex:022903EA0303>.<hex:02100103>After returning to the title screen, please select <hex:022903EA0303> from the Data Center menu option and access the Character Selection screen. This will allow you to use the data center travel system to visit Worlds within this regional data center.","",""
1244,0,0,0,"","",""
1245,0,0,0,"","",""
1246,0,0,0,"","",""
1247,0,0,0,"","",""
1248,0,0,0,"","",""
1249,0,0,0,"","",""
1250,0,0,0,"Please note that Worlds on the Cloud Data Center will be shut down once the Cloud Data Center stress test has concluded. All character and retainer data on these Worlds will be deleted.","",""
1251,0,0,0,"","",""
1252,0,0,0,"","",""
1253,0,0,0,"","",""
1254,0,0,0,"","",""
1255,0,0,0,"","",""
1256,0,0,0,"","",""
1257,0,0,0,"","",""
1258,0,0,0,"","",""
1259,0,0,0,"","",""
1260,0,0,0,"","",""
1261,0,0,0,"","",""
1262,0,0,0,"","",""
1263,0,0,0,"","",""
1264,0,0,0,"","",""
1265,0,0,0,"","",""
1266,0,0,0,"","",""
1267,0,0,0,"","",""
1268,0,0,0,"","",""
1269,0,0,0,"","",""
1270,0,0,0,"","",""
1271,0,0,0,"","",""
1272,0,0,0,"","",""
1273,0,0,0,"","",""
1274,0,0,0,"","",""
1275,0,0,0,"","",""
1276,0,0,0,"","",""
1277,0,0,0,"","",""
1278,0,0,0,"","",""
1279,0,0,0,"","",""
1280,0,0,0,"","",""
1281,0,0,0,"","",""
1282,0,0,0,"","",""
1283,0,0,0,"","",""
1284,0,0,0,"","",""
1285,0,0,0,"","",""
1286,0,0,0,"","",""
1287,0,0,0,"","",""
1288,0,0,0,"","",""
1289,0,0,0,"","",""
1290,0,0,0,"","",""
1291,0,0,0,"","",""
1292,0,0,0,"","",""
1293,0,0,0,"","",""
1294,0,0,0,"","",""
1295,0,0,0,"","",""
1296,0,0,0,"","",""
1297,0,0,0,"","",""
1298,0,0,0,"","",""
1299,0,0,0,"","",""
1300,0,0,0,"","",""
1301,0,0,0,"","",""
1302,0,0,0,"","",""
1303,0,0,0,"","",""
1304,0,0,0,"","",""
1305,0,0,0,"","",""
1306,0,0,0,"","",""
1307,0,0,0,"","",""
1308,0,0,0,"","",""
1309,0,0,0,"","",""
1310,0,0,0,"","",""
1311,0,0,0,"","",""
1312,0,0,0,"","",""
1313,0,0,0,"","",""
1314,0,0,0,"","",""
1315,0,0,0,"","",""
1316,0,0,0,"","",""
1317,0,0,0,"","",""
1318,0,0,0,"","",""
1319,0,0,0,"","",""
1320,0,0,0,"","",""
1321,0,0,0,"","",""
1322,0,0,0,"","",""
1323,0,0,0,"","",""
1324,0,0,0,"","",""
1325,0,0,0,"","",""
1326,0,0,0,"","",""
1327,0,0,0,"","",""
1328,0,0,0,"","",""
1329,0,0,0,"","",""
1330,0,0,0,"","",""
1331,0,0,0,"","",""
1332,0,0,0,"","",""
1333,0,0,0,"","",""
1334,0,0,0,"","",""
1335,0,0,0,"","",""
1336,0,0,0,"","",""
1337,0,0,0,"","",""
1338,0,0,0,"","",""
1339,0,0,0,"","",""
1340,0,0,0,"","",""
1341,0,0,0,"","",""
1342,0,0,0,"","",""
1343,0,0,0,"","",""
1344,0,0,0,"","",""
1345,0,0,0,"","",""
1346,0,0,0,"","",""
1347,0,0,0,"","",""
1348,0,0,0,"","",""
1349,0,0,0,"","",""
1350,0,0,0,"","",""
1351,0,0,0,"","",""
1352,0,0,0,"","",""
1353,0,0,0,"","",""
1354,0,0,0,"","",""
1355,0,0,0,"","",""
1356,0,0,0,"","",""
1357,0,0,0,"","",""
1358,0,0,0,"","",""
1359,0,0,0,"","",""
1360,0,0,0,"","",""
1361,0,0,0,"","",""
1362,0,0,0,"","",""
1363,0,0,0,"","",""
1364,0,0,0,"","",""
1365,0,0,0,"","",""
1366,0,0,0,"","",""
1367,0,0,0,"","",""
1368,0,0,0,"","",""
1369,0,0,0,"","",""
1370,0,0,0,"","",""
1371,0,0,0,"","",""
1372,0,0,0,"","",""
1373,0,0,0,"","",""
1374,0,0,0,"","",""
1375,0,0,0,"","",""
1376,0,0,0,"","",""
1377,0,0,0,"","",""
1378,0,0,0,"","",""
1379,0,0,0,"","",""
1380,0,0,0,"","",""
1381,0,0,0,"","",""
1382,0,0,0,"","",""
1383,0,0,0,"","",""
1384,0,0,0,"","",""
1385,0,0,0,"","",""
1386,0,0,0,"","",""
1387,0,0,0,"","",""
1388,0,0,0,"","",""
1389,0,0,0,"","",""
1390,0,0,0,"","",""
1391,0,0,0,"","",""
1392,0,0,0,"","",""
1393,0,0,0,"","",""
1394,0,0,0,"","",""
1395,0,0,0,"","",""
1396,0,0,0,"","",""
1397,0,0,0,"","",""
1398,0,0,0,"","",""
1399,0,0,0,"","",""
1400,0,0,0,"","",""
1401,0,0,0,"","",""
1402,0,0,0,"","",""
1403,0,0,0,"","",""
1404,0,0,0,"","",""
1405,0,0,0,"","",""
1406,0,0,0,"","",""
1407,0,0,0,"","",""
1408,0,0,0,"","",""
1409,0,0,0,"","",""
1410,0,0,0,"","",""
1411,0,0,0,"","",""
1412,0,0,0,"","",""
1413,0,0,0,"","",""
1414,0,0,0,"","",""
1415,0,0,0,"","",""
1416,0,0,0,"","",""
1417,0,0,0,"","",""
1418,0,0,0,"","",""
1419,0,0,0,"","",""
1420,0,0,0,"","",""
1421,0,0,0,"","",""
1422,0,0,0,"","",""
1423,0,0,0,"","",""
1424,0,0,0,"","",""
1425,0,0,0,"","",""
1426,0,0,0,"","",""
1427,0,0,0,"","",""
1428,0,0,0,"","",""
1429,0,0,0,"","",""
1430,0,0,0,"","",""
1431,0,0,0,"","",""
1432,0,0,0,"","",""
1433,0,0,0,"","",""
1434,0,0,0,"","",""
1435,0,0,0,"","",""
1436,0,0,0,"","",""
1437,0,0,0,"","",""
1438,0,0,0,"","",""
1439,0,0,0,"","",""
1440,0,0,0,"","",""
1441,0,0,0,"","",""
1442,0,0,0,"","",""
1443,0,0,0,"","",""
1444,0,0,0,"","",""
1445,0,0,0,"","",""
1446,0,0,0,"","",""
1447,0,0,0,"","",""
1448,0,0,0,"","",""
1449,0,0,0,"","",""
1450,0,0,0,"","",""
1451,0,0,0,"","",""
1452,0,0,0,"","",""
1453,0,0,0,"","",""
1454,0,0,0,"","",""
1455,0,0,0,"","",""
1456,0,0,0,"","",""
1457,0,0,0,"","",""
1458,0,0,0,"","",""
1459,0,0,0,"","",""
1460,0,0,0,"","",""
1461,0,0,0,"","",""
1462,0,0,0,"","",""
1463,0,0,0,"","",""
1464,0,0,0,"","",""
1465,0,0,0,"","",""
1466,0,0,0,"","",""
1467,0,0,0,"","",""
1468,0,0,0,"","",""
1469,0,0,0,"","",""
1470,0,0,0,"","",""
1471,0,0,0,"","",""
1472,0,0,0,"","",""
1473,0,0,0,"","",""
1474,0,0,0,"","",""
1475,0,0,0,"","",""
1476,0,0,0,"","",""
1477,0,0,0,"","",""
1478,0,0,0,"","",""
1479,0,0,0,"","",""
1480,0,0,0,"","",""
1481,0,0,0,"","",""
1482,0,0,0,"","",""
1483,0,0,0,"","",""
1484,0,0,0,"","",""
1485,0,0,0,"","",""
1486,0,0,0,"","",""
1487,0,0,0,"","",""
1488,0,0,0,"","",""
1489,0,0,0,"","",""
1490,0,0,0,"","",""
1491,0,0,0,"","",""
1492,0,0,0,"","",""
1493,0,0,0,"","",""
1494,0,0,0,"","",""
1495,0,0,0,"","",""
1496,0,0,0,"","",""
1497,0,0,0,"","",""
1498,0,0,0,"","",""
1499,0,0,0,"","",""
1500,0,0,0,"","",""
1501,0,0,0,"","",""
1502,0,0,0,"","",""
1503,0,0,0,"","",""
1504,0,0,0,"","",""
1505,0,0,0,"","",""
1506,0,0,0,"","",""
1507,0,0,0,"","",""
1508,0,0,0,"","",""
1509,0,0,0,"","",""
1510,0,0,0,"","",""
1511,0,0,0,"","",""
1512,0,0,0,"","",""
1513,0,0,0,"","",""
1514,0,0,0,"","",""
1515,0,0,0,"","",""
1516,0,0,0,"","",""
1517,0,0,0,"","",""
1518,0,0,0,"","",""
1519,0,0,0,"","",""
1520,0,0,0,"","",""
1521,0,0,0,"","",""
1522,0,0,0,"","",""
1523,0,0,0,"","",""
1524,0,0,0,"","",""
1525,0,0,0,"","",""
1526,0,0,0,"","",""
1527,0,0,0,"","",""
1528,0,0,0,"","",""
1529,0,0,0,"","",""
1530,0,0,0,"","",""
1531,0,0,0,"","",""
1532,0,0,0,"","",""
1533,0,0,0,"","",""
1534,0,0,0,"","",""
1535,0,0,0,"","",""
1536,0,0,0,"","",""
1537,0,0,0,"","",""
1538,0,0,0,"","",""
1539,0,0,0,"","",""
1540,0,0,0,"","",""
1541,0,0,0,"","",""
1542,0,0,0,"","",""
1543,0,0,0,"","",""
1544,0,0,0,"","",""
1545,0,0,0,"","",""
1546,0,0,0,"","",""
1547,0,0,0,"","",""
1548,0,0,0,"","",""
1549,0,0,0,"","",""
1550,0,0,0,"","",""
1551,0,0,0,"","",""
1552,0,0,0,"","",""
1553,0,0,0,"","",""
1554,0,0,0,"","",""
1555,0,0,0,"","",""
1556,0,0,0,"","",""
1557,0,0,0,"","",""
1558,0,0,0,"","",""
1559,0,0,0,"","",""
1560,0,0,0,"","",""
1561,0,0,0,"","",""
1562,0,0,0,"","",""
1563,0,0,0,"","",""
1564,0,0,0,"","",""
1565,0,0,0,"","",""
1566,0,0,0,"","",""
1567,0,0,0,"","",""
1568,0,0,0,"","",""
1569,0,0,0,"","",""
1570,0,0,0,"","",""
1571,0,0,0,"","",""
1572,0,0,0,"","",""
1573,0,0,0,"","",""
1574,0,0,0,"","",""
1575,0,0,0,"","",""
1576,0,0,0,"","",""
1577,0,0,0,"","",""
1578,0,0,0,"","",""
1579,0,0,0,"","",""
1580,0,0,0,"","",""
1581,0,0,0,"","",""
1582,0,0,0,"","",""
1583,0,0,0,"","",""
1584,0,0,0,"","",""
1585,0,0,0,"","",""
1586,0,0,0,"","",""
1587,0,0,0,"","",""
1588,0,0,0,"","",""
1589,0,0,0,"","",""
1590,0,0,0,"","",""
1591,0,0,0,"","",""
1592,0,0,0,"","",""
1593,0,0,0,"","",""
1594,0,0,0,"","",""
1595,0,0,0,"","",""
1596,0,0,0,"","",""
1597,0,0,0,"","",""
1598,0,0,0,"","",""
1599,0,0,0,"","",""
1600,0,0,0,"","",""
1601,0,0,0,"","",""
1602,0,0,0,"","",""
1603,0,0,0,"","",""
1604,0,0,0,"","",""
1605,0,0,0,"","",""
1606,0,0,0,"","",""
1607,0,0,0,"","",""
1608,0,0,0,"","",""
1609,0,0,0,"","",""
1610,0,0,0,"","",""
1611,0,0,0,"","",""
1612,0,0,0,"","",""
1613,0,0,0,"","",""
1614,0,0,0,"","",""
1615,0,0,0,"","",""
1616,0,0,0,"","",""
1617,0,0,0,"","",""
1618,0,0,0,"","",""
1619,0,0,0,"","",""
1620,0,0,0,"","",""
1621,0,0,0,"","",""
1622,0,0,0,"","",""
1623,0,0,0,"","",""
1624,0,0,0,"","",""
1625,0,0,0,"","",""
1626,0,0,0,"","",""
1627,0,0,0,"","",""
1628,0,0,0,"","",""
1629,0,0,0,"","",""
1630,0,0,0,"","",""
1631,0,0,0,"","",""
1632,0,0,0,"","",""
1633,0,0,0,"","",""
1634,0,0,0,"","",""
1635,0,0,0,"","",""
1636,0,0,0,"","",""
1637,0,0,0,"","",""
1638,0,0,0,"","",""
1639,0,0,0,"","",""
1640,0,0,0,"","",""
1641,0,0,0,"","",""
1642,0,0,0,"","",""
1643,0,0,0,"","",""
1644,0,0,0,"","",""
1645,0,0,0,"","",""
1646,0,0,0,"","",""
1647,0,0,0,"","",""
1648,0,0,0,"","",""
1649,0,0,0,"","",""
1650,0,0,0,"","",""
1651,0,0,0,"","",""
1652,0,0,0,"","",""
1653,0,0,0,"","",""
1654,0,0,0,"","",""
1655,0,0,0,"","",""
1656,0,0,0,"","",""
1657,0,0,0,"","",""
1658,0,0,0,"","",""
1659,0,0,0,"","",""
1660,0,0,0,"","",""
1661,0,0,0,"","",""
1662,0,0,0,"","",""
1663,0,0,0,"","",""
1664,0,0,0,"","",""
1665,0,0,0,"","",""
1666,0,0,0,"","",""
1667,0,0,0,"","",""
1668,0,0,0,"","",""
1669,0,0,0,"","",""
1670,0,0,0,"","",""
1671,0,0,0,"","",""
1672,0,0,0,"","",""
1673,0,0,0,"","",""
1674,0,0,0,"","",""
1675,0,0,0,"","",""
1676,0,0,0,"","",""
1677,0,0,0,"","",""
1678,0,0,0,"","",""
1679,0,0,0,"","",""
1680,0,0,0,"","",""
1681,0,0,0,"","",""
1682,0,0,0,"","",""
1683,0,0,0,"","",""
1684,0,0,0,"","",""
1685,0,0,0,"","",""
1686,0,0,0,"","",""
1687,0,0,0,"","",""
1688,0,0,0,"","",""
1689,0,0,0,"","",""
1690,0,0,0,"","",""
1691,0,0,0,"","",""
1692,0,0,0,"","",""
1693,0,0,0,"","",""
1694,0,0,0,"","",""
1695,0,0,0,"","",""
1696,0,0,0,"","",""
1697,0,0,0,"","",""
1698,0,0,0,"","",""
1699,0,0,0,"","",""
1700,0,0,0,"","",""
1701,0,0,0,"","",""
1702,0,0,0,"Program Version: <hex:022903EA0203>","",""
1703,0,0,0,"FFXIV: <hex:022903EA0203>","",""
1704,0,0,0,"EX<hex:022003E80203>: <hex:022903EA0303>","",""
1705,0,0,0,"","",""
1706,0,0,0,"","",""
1707,0,0,0,"","",""
1708,0,0,0,"","",""
1709,0,0,0,"","",""
1710,0,0,0,"","",""
1711,0,0,0,"","",""
1712,0,0,0,"","",""
1713,0,0,0,"","",""
1714,0,0,0,"","",""
1715,0,0,0,"","",""
1716,0,0,0,"","",""
1717,0,0,0,"","",""
1718,0,0,0,"","",""
1719,0,0,0,"","",""
1720,0,0,0,"","",""
1721,0,0,0,"","",""
1722,0,0,0,"","",""
1723,0,0,0,"","",""
1724,0,0,0,"","",""
1725,0,0,0,"","",""
1726,0,0,0,"","",""
1727,0,0,0,"","",""
1728,0,0,0,"","",""
1729,0,0,0,"","",""
1730,0,0,0,"","",""
1731,0,0,0,"","",""
1732,0,0,0,"","",""
1733,0,0,0,"","",""
1734,0,0,0,"","",""
1735,0,0,0,"","",""
1736,0,0,0,"","",""
1737,0,0,0,"","",""
1738,0,0,0,"","",""
1739,0,0,0,"","",""
1740,0,0,0,"Facial Features","",""
1741,0,0,0,"Facial Features","",""
1742,0,0,0,"Tattoos","",""
1743,0,0,0,"Ear Clasps","",""
1744,0,0,0,"Tattoo Color","",""
1745,0,0,0,"Ear Clasp Color","",""
1746,0,0,0,"Limbal Ring","",""
1747,0,0,0,"Other Features","",""
1748,0,0,0,"Limbal Ring Color","",""
1749,0,0,0,"Tattoos","",""
1750,0,0,0,"Tattoo Color","",""
1751,0,0,0,"Facial Features","",""
1752,0,0,0,"","",""
1753,0,0,0,"Fang Length","",""
1754,0,0,0,"","",""
1755,0,0,0,"Tattoos","",""
1756,0,0,0,"Tattoo Color","",""
1757,0,0,0,"","",""
1758,0,0,0,"","",""
1759,0,0,0,"","",""
1760,0,0,0,"","",""
1761,0,0,0,"","",""
1762,0,0,0,"","",""
1763,0,0,0,"","",""
1764,0,0,0,"","",""
1765,0,0,0,"","",""
1766,0,0,0,"","",""
1767,0,0,0,"","",""
1768,0,0,0,"","",""
1769,0,0,0,"","",""
1770,0,0,0,"","",""
1771,0,0,0,"","",""
1772,0,0,0,"","",""
1773,0,0,0,"","",""
1774,0,0,0,"","",""
1775,0,0,0,"","",""
1776,0,0,0,"","",""
1777,0,0,0,"","",""
1778,0,0,0,"","",""
1779,0,0,0,"","",""
1780,0,0,0,"","",""
1781,0,0,0,"","",""
1782,0,0,0,"","",""
1783,0,0,0,"","",""
1784,0,0,0,"","",""
1785,0,0,0,"","",""
1786,0,0,0,"","",""
1787,0,0,0,"","",""
1788,0,0,0,"","",""
1789,0,0,0,"","",""
1790,0,0,0,"","",""
1791,0,0,0,"","",""
1792,0,0,0,"","",""
1793,0,0,0,"","",""
1794,0,0,0,"","",""
1795,0,0,0,"","",""
1796,0,0,0,"","",""
1797,0,0,0,"","",""
1798,0,0,0,"","",""
1799,0,0,0,"","",""
1800,0,0,0,"Are you certain you wish to leave the queue?","",""
1801,0,0,0,"You were automatically logged out due to extended inactivity.","",""
1802,0,0,0,"<hex:024804F201FE03><hex:024904F201FF03>A registered license for <hex:02280FFF0A>ExVersion<hex:E8020103> is required to select this race.<hex:0249020103><hex:0248020103>","",""
1803,0,0,0,"RGB: <hex:022003E80203>,<hex:022003E80303>,<hex:022003E80403>","",""
1804,0,230901,0,"Tank"," ","Stand as a bulwark in the face of danger.
With superior defensive abilities, tanks protect their comrades
by diverting enemy focus and bearing the brunt of battle.

Begin your journey as a gladiator or marauder, and later master
the jobs of paladin, warrior, dark knight, and gunbreaker."
1805,0,230902,0,"Healer"," ","Provide succor to all in need.
Though limited in their offensive abilities, healers replenish
health and protect their comrades with myriad rejuvenating skills.

Begin your journey as a conjurer, and later master the jobs of
white mage, scholar, astrologian, and sage.
※Please note that the job of scholar is unlocked via the 
DPS class of arcanist."
1806,0,230903,0,"DPS"," ","Decimate your foes.
Possessing great talent for the offensive, DPS is a role whose sole
focus is to rout the enemy with a diverse array of punishing attacks.

Begin your journey as a pugilist, lancer, archer, thaumaturge, or
arcanist. From there, master the jobs of monk, dragoon, ninja, samurai,
reaper, viper, bard, machinist, dancer, black mage, summoner, red mage,
pictomancer, and blue mage.

Note that the DPS role is divided into three categories.
Melee DPS specializes in close combat; physical ranged DPS wields arms
such as guns and bows; and magical ranged DPS uses arcane powers to
assert dominance upon the battlefield."
1807,0,0,0,"","",""
1808,0,0,0,"","",""
1809,0,0,0,"","",""
1810,0,0,0,"","",""
1811,0,0,0,"","",""
1812,0,0,0,"","",""
1813,0,0,0,"","",""
1814,0,0,0,"","",""
1815,0,0,0,"","",""
1816,0,0,0,"","",""
1817,0,0,0,"","",""
1818,0,0,0,"","",""
1819,0,0,0,"","",""
1820,0,0,0,"","",""
1821,0,0,0,"","",""
1822,0,0,0,"","",""
1823,0,0,0,"","",""
1824,0,0,0,"","",""
1825,0,0,0,"","",""
1826,0,0,0,"","",""
1827,0,0,0,"","",""
1828,0,0,0,"","",""
1829,0,0,0,"","",""
1830,0,0,0,"","",""
1831,0,0,0,"","",""
1832,0,0,0,"","",""
1833,0,0,0,"","",""
1834,0,0,0,"","",""
1835,0,0,0,"","",""
1836,0,0,0,"","",""
1837,0,0,0,"","",""
1838,0,0,0,"","",""
1839,0,0,0,"","",""
1840,0,0,0,"","",""
1841,0,0,0,"","",""
1842,0,0,0,"","",""
1843,0,0,0,"","",""
1844,0,0,0,"","",""
1845,0,0,0,"","",""
1846,0,0,0,"","",""
1847,0,0,0,"","",""
1848,0,0,0,"","",""
1849,0,0,0,"","",""
1850,0,0,0,"","",""
1851,0,0,0,"","",""
1852,0,0,0,"","",""
1853,0,0,0,"","",""
1854,0,0,0,"","",""
1855,0,0,0,"","",""
1856,0,0,0,"","",""
1857,0,0,0,"","",""
1858,0,0,0,"","",""
1859,0,0,0,"","",""
1860,0,0,0,"","",""
1861,0,0,0,"","",""
1862,0,0,0,"","",""
1863,0,0,0,"","",""
1864,0,0,0,"","",""
1865,0,0,0,"","",""
1866,0,0,0,"","",""
1867,0,0,0,"","",""
1868,0,0,0,"","",""
1869,0,0,0,"","",""
1870,0,0,0,"","",""
1871,0,0,0,"","",""
1872,0,0,0,"","",""
1873,0,0,0,"","",""
1874,0,0,0,"","",""
1875,0,0,0,"","",""
1876,0,0,0,"","",""
1877,0,0,0,"","",""
1878,0,0,0,"","",""
1879,0,0,0,"","",""
1880,0,0,0,"","",""
1881,0,0,0,"","",""
1882,0,0,0,"","",""
1883,0,0,0,"","",""
1884,0,0,0,"","",""
1885,0,0,0,"","",""
1886,0,0,0,"","",""
1887,0,0,0,"","",""
1888,0,0,0,"","",""
1889,0,0,0,"","",""
1890,0,0,0,"","",""
1891,0,0,0,"","",""
1892,0,0,0,"","",""
1893,0,0,0,"","",""
1894,0,0,0,"","",""
1895,0,0,0,"","",""
1896,0,0,0,"","",""
1897,0,0,0,"","",""
1898,0,0,0,"","",""
1899,0,0,0,"","",""
1900,0,0,0,"","",""
1901,0,33,0,"","",""
1902,0,22,0,"","",""
1903,0,55,0,"","",""
1904,0,420,0,"","",""
1905,0,340,0,"","",""
1906,0,500,0,"","",""
1907,0,450,0,"","",""
1908,0,11,0,"","",""
1909,0,32,0,"","",""
1910,0,0,0,"","",""
1911,0,20,0,"","",""
1912,0,12,0,"","",""
1913,0,50,0,"","",""
1914,0,300,0,"","",""
1915,0,240,0,"","",""
1916,0,360,0,"","",""
1917,0,450,0,"","",""
1918,0,0,0,"","",""
1919,0,0,0,"","",""
1920,0,0,0,"","",""
